"clip.id"	"folder.file.id"	"start.time"	"url"
"ACP000gmx8"	"TaiEast_17_loc88_20141210_EK000171"	0	"http://www.chimpandsee.org/subjects/570d0fda3fc33c0001bf6985/570d0fda3fc33c0001bf6985.mp4"
"ACP000gmg0"	"TaiEast_17_loc88_20141210_EK000175"	0	"http://www.chimpandsee.org/subjects/570d0fb63fc33c0001bf6719/570d0fb63fc33c0001bf6719.mp4"
"ACP000gmj4"	"TaiEast_17_loc88_20141210_EK000179"	0	"http://www.chimpandsee.org/subjects/570d0fbc3fc33c0001bf6789/570d0fbc3fc33c0001bf6789.mp4"
"ACP000gmtx"	"TaiEast_17_loc88_20141210_EK000180"	0	"http://www.chimpandsee.org/subjects/570d0fd33fc33c0001bf690e/570d0fd33fc33c0001bf690e.mp4"
"ACP000gmn6"	"TaiEast_17_loc88_20141210_EK000184"	15	"http://www.chimpandsee.org/subjects/570d0fc43fc33c0001bf681b/570d0fc43fc33c0001bf681b.mp4"
"ACP000gmqp"	"TaiEast_17_loc88_20141210_EK000189"	0	"http://www.chimpandsee.org/subjects/570d0fcc3fc33c0001bf689a/570d0fcc3fc33c0001bf689a.mp4"
"ACP000gmhv"	"TaiEast_17_loc88_20141210_EK000191"	0	"http://www.chimpandsee.org/subjects/570d0fba3fc33c0001bf675c/570d0fba3fc33c0001bf675c.mp4"
"ACP000gmrz"	"TaiEast_17_loc88_20141210_EK000193"	0	"http://www.chimpandsee.org/subjects/570d0fcf3fc33c0001bf68c8/570d0fcf3fc33c0001bf68c8.mp4"
"ACP000gmrs"	"TaiEast_17_loc88_20141210_EK000194"	0	"http://www.chimpandsee.org/subjects/570d0fce3fc33c0001bf68c1/570d0fce3fc33c0001bf68c1.mp4"
"ACP000gmru"	"TaiEast_17_loc88_20141210_EK000194"	30	"http://www.chimpandsee.org/subjects/570d0fce3fc33c0001bf68c3/570d0fce3fc33c0001bf68c3.mp4"
"ACP000gml0"	"TaiEast_17_loc88_20141210_EK000195"	0	"http://www.chimpandsee.org/subjects/570d0fc03fc33c0001bf67cd/570d0fc03fc33c0001bf67cd.mp4"
"ACP000es3v"	"TaiEast_17_loc88_20150129_EK000015"	0	"http://www.chimpandsee.org/subjects/570cfc163fc33c0001be1718/570cfc163fc33c0001be1718.mp4"
"ACP000es3z"	"TaiEast_17_loc88_20150129_EK000015"	30	"http://www.chimpandsee.org/subjects/570cfc163fc33c0001be171c/570cfc163fc33c0001be171c.mp4"
"ACP000es2q"	"TaiEast_17_loc88_20150129_EK000017"	0	"http://www.chimpandsee.org/subjects/570cfc133fc33c0001be16ef/570cfc133fc33c0001be16ef.mp4"
"ACP000g16w"	"TaiEast_18_loc76_20140705_EK000005"	0	"http://www.chimpandsee.org/subjects/570d09603fc33c0001befb7d/570d09603fc33c0001befb7d.mp4"
"ACP000g170"	"TaiEast_18_loc76_20140705_EK000005"	15	"http://www.chimpandsee.org/subjects/570d09603fc33c0001befb81/570d09603fc33c0001befb81.mp4"
"ACP000g15i"	"TaiEast_18_loc76_20140705_EK000007"	0	"http://www.chimpandsee.org/subjects/570d095d3fc33c0001befb4b/570d095d3fc33c0001befb4b.mp4"
"ACP000g15q"	"TaiEast_18_loc76_20140705_EK000013"	0	"http://www.chimpandsee.org/subjects/570d095d3fc33c0001befb53/570d095d3fc33c0001befb53.mp4"
"ACP000g155"	"TaiEast_18_loc76_20140705_EK000014"	0	"http://www.chimpandsee.org/subjects/570d095c3fc33c0001befb3e/570d095c3fc33c0001befb3e.mp4"
"ACP000g157"	"TaiEast_18_loc76_20140705_EK000014"	15	"http://www.chimpandsee.org/subjects/570d095c3fc33c0001befb40/570d095c3fc33c0001befb40.mp4"
"ACP000g15m"	"TaiEast_18_loc76_20140705_EK000021"	0	"http://www.chimpandsee.org/subjects/570d095d3fc33c0001befb4f/570d095d3fc33c0001befb4f.mp4"
"ACP000g14a"	"TaiEast_18_loc76_20140705_EK000023"	0	"http://www.chimpandsee.org/subjects/570d095a3fc33c0001befb1f/570d095a3fc33c0001befb1f.mp4"
"ACP000g14b"	"TaiEast_18_loc76_20140705_EK000023"	15	"http://www.chimpandsee.org/subjects/570d095a3fc33c0001befb20/570d095a3fc33c0001befb20.mp4"
"ACP000g14u"	"TaiEast_18_loc76_20140705_EK000024"	0	"http://www.chimpandsee.org/subjects/570d095b3fc33c0001befb33/570d095b3fc33c0001befb33.mp4"
"ACP000g14v"	"TaiEast_18_loc76_20140705_EK000024"	15	"http://www.chimpandsee.org/subjects/570d095b3fc33c0001befb34/570d095b3fc33c0001befb34.mp4"
"ACP000g14x"	"TaiEast_18_loc76_20140705_EK000024"	30	"http://www.chimpandsee.org/subjects/570d095b3fc33c0001befb36/570d095b3fc33c0001befb36.mp4"
"ACP000g14z"	"TaiEast_18_loc76_20140705_EK000024"	45	"http://www.chimpandsee.org/subjects/570d095b3fc33c0001befb38/570d095b3fc33c0001befb38.mp4"
"ACP000g14q"	"TaiEast_18_loc76_20140705_EK000029"	0	"http://www.chimpandsee.org/subjects/570d095b3fc33c0001befb2f/570d095b3fc33c0001befb2f.mp4"
"ACP000g13i"	"TaiEast_18_loc76_20140705_EK000030"	0	"http://www.chimpandsee.org/subjects/570d09593fc33c0001befb03/570d09593fc33c0001befb03.mp4"
"ACP000g13k"	"TaiEast_18_loc76_20140705_EK000032"	0	"http://www.chimpandsee.org/subjects/570d09593fc33c0001befb05/570d09593fc33c0001befb05.mp4"
"ACP000g13n"	"TaiEast_18_loc76_20140705_EK000032"	15	"http://www.chimpandsee.org/subjects/570d09593fc33c0001befb08/570d09593fc33c0001befb08.mp4"
"ACP000g13q"	"TaiEast_18_loc76_20140705_EK000032"	30	"http://www.chimpandsee.org/subjects/570d09593fc33c0001befb0b/570d09593fc33c0001befb0b.mp4"
"ACP000g13s"	"TaiEast_18_loc76_20140705_EK000032"	45	"http://www.chimpandsee.org/subjects/570d09593fc33c0001befb0d/570d09593fc33c0001befb0d.mp4"
"ACP000g13x"	"TaiEast_18_loc76_20140705_EK000033"	0	"http://www.chimpandsee.org/subjects/570d09593fc33c0001befb12/570d09593fc33c0001befb12.mp4"
"ACP000g13z"	"TaiEast_18_loc76_20140705_EK000033"	15	"http://www.chimpandsee.org/subjects/570d09593fc33c0001befb14/570d09593fc33c0001befb14.mp4"
"ACP000g18q"	"TaiEast_18_loc76_20140814_EK000007"	0	"http://www.chimpandsee.org/subjects/570d09643fc33c0001befbbf/570d09643fc33c0001befbbf.mp4"
"ACP000g197"	"TaiEast_18_loc76_20140814_EK000009"	0	"http://www.chimpandsee.org/subjects/570d09653fc33c0001befbd0/570d09653fc33c0001befbd0.mp4"
"ACP000g19d"	"TaiEast_18_loc76_20140814_EK000009"	30	"http://www.chimpandsee.org/subjects/570d09653fc33c0001befbd6/570d09653fc33c0001befbd6.mp4"
"ACP000g16z"	"TaiEast_18_loc76_20140814_EK000010"	0	"http://www.chimpandsee.org/subjects/570d09603fc33c0001befb80/570d09603fc33c0001befb80.mp4"
"ACP000g17q"	"TaiEast_18_loc76_20140814_EK000014"	0	"http://www.chimpandsee.org/subjects/570d09623fc33c0001befb9b/570d09623fc33c0001befb9b.mp4"
"ACP000g17r"	"TaiEast_18_loc76_20140814_EK000014"	15	"http://www.chimpandsee.org/subjects/570d09623fc33c0001befb9c/570d09623fc33c0001befb9c.mp4"
"ACP000g17s"	"TaiEast_18_loc76_20140814_EK000024"	0	"http://www.chimpandsee.org/subjects/570d09623fc33c0001befb9d/570d09623fc33c0001befb9d.mp4"
"ACP000g17w"	"TaiEast_18_loc76_20140814_EK000024"	30	"http://www.chimpandsee.org/subjects/570d09623fc33c0001befba1/570d09623fc33c0001befba1.mp4"
"ACP000g17x"	"TaiEast_18_loc76_20140814_EK000024"	45	"http://www.chimpandsee.org/subjects/570d09623fc33c0001befba2/570d09623fc33c0001befba2.mp4"
"ACP000g1bx"	"TaiEast_18_loc76_20140919_EK000010"	0	"http://www.chimpandsee.org/subjects/570d096a3fc33c0001befc32/570d096a3fc33c0001befc32.mp4"
"ACP000g1bp"	"TaiEast_18_loc76_20140919_EK000011"	0	"http://www.chimpandsee.org/subjects/570d096a3fc33c0001befc2a/570d096a3fc33c0001befc2a.mp4"
"ACP000g1bq"	"TaiEast_18_loc76_20140919_EK000011"	15	"http://www.chimpandsee.org/subjects/570d096a3fc33c0001befc2b/570d096a3fc33c0001befc2b.mp4"
"ACP000g1br"	"TaiEast_18_loc76_20140919_EK000011"	30	"http://www.chimpandsee.org/subjects/570d096a3fc33c0001befc2c/570d096a3fc33c0001befc2c.mp4"
"ACP000g1bs"	"TaiEast_18_loc76_20140919_EK000011"	45	"http://www.chimpandsee.org/subjects/570d096a3fc33c0001befc2d/570d096a3fc33c0001befc2d.mp4"
"ACP000g1bt"	"TaiEast_18_loc76_20140919_EK000019"	0	"http://www.chimpandsee.org/subjects/570d096a3fc33c0001befc2e/570d096a3fc33c0001befc2e.mp4"
"ACP000g1bu"	"TaiEast_18_loc76_20140919_EK000019"	15	"http://www.chimpandsee.org/subjects/570d096a3fc33c0001befc2f/570d096a3fc33c0001befc2f.mp4"
"ACP000g1cc"	"TaiEast_18_loc76_20140919_EK000020"	0	"http://www.chimpandsee.org/subjects/570d096b3fc33c0001befc41/570d096b3fc33c0001befc41.mp4"
"ACP000g1ff"	"TaiEast_18_loc76_20141112_EK000004"	0	"http://www.chimpandsee.org/subjects/570d09723fc33c0001befcb0/570d09723fc33c0001befcb0.mp4"
"ACP000g1fo"	"TaiEast_18_loc76_20141112_EK000005"	0	"http://www.chimpandsee.org/subjects/570d09733fc33c0001befcb9/570d09733fc33c0001befcb9.mp4"
"ACP000g1eb"	"TaiEast_18_loc76_20141112_EK000014"	0	"http://www.chimpandsee.org/subjects/570d09703fc33c0001befc88/570d09703fc33c0001befc88.mp4"
"ACP000g1fv"	"TaiEast_18_loc76_20141112_EK000015"	0	"http://www.chimpandsee.org/subjects/570d09733fc33c0001befcc0/570d09733fc33c0001befcc0.mp4"
"ACP000g1em"	"TaiEast_18_loc76_20141112_EK000016"	0	"http://www.chimpandsee.org/subjects/570d09703fc33c0001befc93/570d09703fc33c0001befc93.mp4"
"ACP000g1ej"	"TaiEast_18_loc76_20141112_EK000017"	0	"http://www.chimpandsee.org/subjects/570d09703fc33c0001befc90/570d09703fc33c0001befc90.mp4"
"ACP000g1b1"	"TaiEast_18_loc76_20141223_EK000004"	0	"http://www.chimpandsee.org/subjects/570d09693fc33c0001befc12/570d09693fc33c0001befc12.mp4"
"ACP000g1b3"	"TaiEast_18_loc76_20141223_EK000004"	15	"http://www.chimpandsee.org/subjects/570d09693fc33c0001befc14/570d09693fc33c0001befc14.mp4"
"ACP000g1b5"	"TaiEast_18_loc76_20141223_EK000004"	30	"http://www.chimpandsee.org/subjects/570d09693fc33c0001befc16/570d09693fc33c0001befc16.mp4"
"ACP000g1au"	"TaiEast_18_loc76_20141223_EK000009"	15	"http://www.chimpandsee.org/subjects/570d09683fc33c0001befc0b/570d09683fc33c0001befc0b.mp4"
"ACP000g1a1"	"TaiEast_18_loc76_20141223_EK000010"	0	"http://www.chimpandsee.org/subjects/570d09663fc33c0001befbee/570d09663fc33c0001befbee.mp4"
"ACP000g1a2"	"TaiEast_18_loc76_20141223_EK000010"	15	"http://www.chimpandsee.org/subjects/570d09663fc33c0001befbef/570d09663fc33c0001befbef.mp4"
"ACP000g1a3"	"TaiEast_18_loc76_20141223_EK000010"	30	"http://www.chimpandsee.org/subjects/570d09663fc33c0001befbf0/570d09663fc33c0001befbf0.mp4"
"ACP000g1a4"	"TaiEast_18_loc76_20141223_EK000010"	45	"http://www.chimpandsee.org/subjects/570d09663fc33c0001befbf1/570d09663fc33c0001befbf1.mp4"
"ACP000g1ax"	"TaiEast_18_loc76_20141223_EK000013"	0	"http://www.chimpandsee.org/subjects/570d09683fc33c0001befc0e/570d09683fc33c0001befc0e.mp4"
"ACP000g1ay"	"TaiEast_18_loc76_20141223_EK000013"	15	"http://www.chimpandsee.org/subjects/570d09683fc33c0001befc0f/570d09683fc33c0001befc0f.mp4"
"ACP000g19z"	"TaiEast_18_loc76_20141223_EK000014"	30	"http://www.chimpandsee.org/subjects/570d09663fc33c0001befbec/570d09663fc33c0001befbec.mp4"
"ACP000g1be"	"TaiEast_18_loc76_20141223_EK000015"	0	"http://www.chimpandsee.org/subjects/570d096a3fc33c0001befc1f/570d096a3fc33c0001befc1f.mp4"
"ACP000g1bh"	"TaiEast_18_loc76_20141223_EK000015"	15	"http://www.chimpandsee.org/subjects/570d096a3fc33c0001befc22/570d096a3fc33c0001befc22.mp4"
"ACP000eklb"	"TaiEast_18_loc76_20150127_EK000012"	15	"http://www.chimpandsee.org/subjects/570cf9d63fc33c0001bdf10c/570cf9d63fc33c0001bdf10c.mp4"
"ACP000eklf"	"TaiEast_18_loc76_20150127_EK000012"	45	"http://www.chimpandsee.org/subjects/570cf9d63fc33c0001bdf110/570cf9d63fc33c0001bdf110.mp4"
"ACP000ekkx"	"TaiEast_18_loc76_20150127_EK000017"	0	"http://www.chimpandsee.org/subjects/570cf9d53fc33c0001bdf0fe/570cf9d53fc33c0001bdf0fe.mp4"
"ACP000ekka"	"TaiEast_18_loc76_20150127_EK000023"	0	"http://www.chimpandsee.org/subjects/570cf9d43fc33c0001bdf0e7/570cf9d43fc33c0001bdf0e7.mp4"
"ACP000ekkb"	"TaiEast_18_loc76_20150127_EK000023"	15	"http://www.chimpandsee.org/subjects/570cf9d43fc33c0001bdf0e8/570cf9d43fc33c0001bdf0e8.mp4"
"ACP000ekkf"	"TaiEast_18_loc76_20150127_EK000031"	0	"http://www.chimpandsee.org/subjects/570cf9d43fc33c0001bdf0ec/570cf9d43fc33c0001bdf0ec.mp4"
"ACP000f8sb"	"TaiEast_19_loc37_20140707_EK000006"	0	"http://www.chimpandsee.org/subjects/570d00ff3fc33c0001be6b8c/570d00ff3fc33c0001be6b8c.mp4"
"ACP000f8sd"	"TaiEast_19_loc37_20140707_EK000006"	30	"http://www.chimpandsee.org/subjects/570d00ff3fc33c0001be6b8e/570d00ff3fc33c0001be6b8e.mp4"
"ACP000f8se"	"TaiEast_19_loc37_20140707_EK000006"	45	"http://www.chimpandsee.org/subjects/570d00ff3fc33c0001be6b8f/570d00ff3fc33c0001be6b8f.mp4"
"ACP000f8m5"	"TaiEast_19_loc37_20140707_EK000010"	0	"http://www.chimpandsee.org/subjects/570d00f13fc33c0001be6aae/570d00f13fc33c0001be6aae.mp4"
"ACP000f8nb"	"TaiEast_19_loc37_20140707_EK000016"	0	"http://www.chimpandsee.org/subjects/570d00f43fc33c0001be6ad8/570d00f43fc33c0001be6ad8.mp4"
"ACP000f8ml"	"TaiEast_19_loc37_20140707_EK000019"	0	"http://www.chimpandsee.org/subjects/570d00f23fc33c0001be6abe/570d00f23fc33c0001be6abe.mp4"
"ACP000f8mm"	"TaiEast_19_loc37_20140707_EK000019"	15	"http://www.chimpandsee.org/subjects/570d00f23fc33c0001be6abf/570d00f23fc33c0001be6abf.mp4"
"ACP000f8mo"	"TaiEast_19_loc37_20140707_EK000019"	45	"http://www.chimpandsee.org/subjects/570d00f33fc33c0001be6ac1/570d00f33fc33c0001be6ac1.mp4"
"ACP000f8rz"	"TaiEast_19_loc37_20140707_EK000022"	0	"http://www.chimpandsee.org/subjects/570d00fe3fc33c0001be6b80/570d00fe3fc33c0001be6b80.mp4"
"ACP000f8ob"	"TaiEast_19_loc37_20140707_EK000023"	30	"http://www.chimpandsee.org/subjects/570d00f53fc33c0001be6afc/570d00f53fc33c0001be6afc.mp4"
"ACP000f8on"	"TaiEast_19_loc37_20140707_EK000027"	0	"http://www.chimpandsee.org/subjects/570d00f63fc33c0001be6b08/570d00f63fc33c0001be6b08.mp4"
"ACP000f8po"	"TaiEast_19_loc37_20140707_EK000029"	15	"http://www.chimpandsee.org/subjects/570d00f93fc33c0001be6b2d/570d00f93fc33c0001be6b2d.mp4"
"ACP000f8lt"	"TaiEast_19_loc37_20140707_EK000032"	0	"http://www.chimpandsee.org/subjects/570d00f13fc33c0001be6aa2/570d00f13fc33c0001be6aa2.mp4"
"ACP000f8nq"	"TaiEast_19_loc37_20140707_EK000033"	0	"http://www.chimpandsee.org/subjects/570d00f43fc33c0001be6ae7/570d00f43fc33c0001be6ae7.mp4"
"ACP000f8od"	"TaiEast_19_loc37_20140707_EK000034"	0	"http://www.chimpandsee.org/subjects/570d00f63fc33c0001be6afe/570d00f63fc33c0001be6afe.mp4"
"ACP000f8oe"	"TaiEast_19_loc37_20140707_EK000034"	15	"http://www.chimpandsee.org/subjects/570d00f63fc33c0001be6aff/570d00f63fc33c0001be6aff.mp4"
"ACP000f8mh"	"TaiEast_19_loc37_20140707_EK000037"	0	"http://www.chimpandsee.org/subjects/570d00f23fc33c0001be6aba/570d00f23fc33c0001be6aba.mp4"
"ACP000f8r5"	"TaiEast_19_loc37_20140707_EK000040"	30	"http://www.chimpandsee.org/subjects/570d00fc3fc33c0001be6b62/570d00fc3fc33c0001be6b62.mp4"
"ACP000f8p3"	"TaiEast_19_loc37_20140707_EK000041"	0	"http://www.chimpandsee.org/subjects/570d00f73fc33c0001be6b18/570d00f73fc33c0001be6b18.mp4"
"ACP000f8p5"	"TaiEast_19_loc37_20140707_EK000041"	15	"http://www.chimpandsee.org/subjects/570d00f73fc33c0001be6b1b/570d00f73fc33c0001be6b1b.mp4"
"ACP000f8p7"	"TaiEast_19_loc37_20140707_EK000041"	30	"http://www.chimpandsee.org/subjects/570d00f73fc33c0001be6b1c/570d00f73fc33c0001be6b1c.mp4"
"ACP000f8qc"	"TaiEast_19_loc37_20140707_EK000044"	0	"http://www.chimpandsee.org/subjects/570d00fa3fc33c0001be6b45/570d00fa3fc33c0001be6b45.mp4"
"ACP000f8qg"	"TaiEast_19_loc37_20140707_EK000044"	30	"http://www.chimpandsee.org/subjects/570d00fa3fc33c0001be6b49/570d00fa3fc33c0001be6b49.mp4"
"ACP000f8qi"	"TaiEast_19_loc37_20140707_EK000044"	45	"http://www.chimpandsee.org/subjects/570d00fa3fc33c0001be6b4b/570d00fa3fc33c0001be6b4b.mp4"
"ACP000f8m9"	"TaiEast_19_loc37_20140707_EK000045"	0	"http://www.chimpandsee.org/subjects/570d00f23fc33c0001be6ab2/570d00f23fc33c0001be6ab2.mp4"
"ACP000f8mb"	"TaiEast_19_loc37_20140707_EK000045"	15	"http://www.chimpandsee.org/subjects/570d00f23fc33c0001be6ab4/570d00f23fc33c0001be6ab4.mp4"
"ACP000f8md"	"TaiEast_19_loc37_20140707_EK000045"	30	"http://www.chimpandsee.org/subjects/570d00f23fc33c0001be6ab6/570d00f23fc33c0001be6ab6.mp4"
"ACP000f8mf"	"TaiEast_19_loc37_20140707_EK000045"	45	"http://www.chimpandsee.org/subjects/570d00f23fc33c0001be6ab8/570d00f23fc33c0001be6ab8.mp4"
"ACP000f8ps"	"TaiEast_19_loc37_20140707_EK000046"	0	"http://www.chimpandsee.org/subjects/570d00f93fc33c0001be6b31/570d00f93fc33c0001be6b31.mp4"
"ACP000f8pu"	"TaiEast_19_loc37_20140707_EK000046"	15	"http://www.chimpandsee.org/subjects/570d00f93fc33c0001be6b33/570d00f93fc33c0001be6b33.mp4"
"ACP000f8pw"	"TaiEast_19_loc37_20140707_EK000046"	30	"http://www.chimpandsee.org/subjects/570d00f93fc33c0001be6b35/570d00f93fc33c0001be6b35.mp4"
"ACP000f8py"	"TaiEast_19_loc37_20140707_EK000046"	45	"http://www.chimpandsee.org/subjects/570d00f93fc33c0001be6b37/570d00f93fc33c0001be6b37.mp4"
"ACP000f8pc"	"TaiEast_19_loc37_20140707_EK000054"	0	"http://www.chimpandsee.org/subjects/570d00f83fc33c0001be6b21/570d00f83fc33c0001be6b21.mp4"
"ACP000f8n5"	"TaiEast_19_loc37_20140707_EK000058"	0	"http://www.chimpandsee.org/subjects/570d00f43fc33c0001be6ad2/570d00f43fc33c0001be6ad2.mp4"
"ACP000f8np"	"TaiEast_19_loc37_20140707_EK000059"	0	"http://www.chimpandsee.org/subjects/570d00f43fc33c0001be6ae6/570d00f43fc33c0001be6ae6.mp4"
"ACP000f8nx"	"TaiEast_19_loc37_20140707_EK000064"	0	"http://www.chimpandsee.org/subjects/570d00f53fc33c0001be6aee/570d00f53fc33c0001be6aee.mp4"
"ACP000f8p9"	"TaiEast_19_loc37_20140707_EK000069"	0	"http://www.chimpandsee.org/subjects/570d00f83fc33c0001be6b1e/570d00f83fc33c0001be6b1e.mp4"
"ACP000f783"	"TaiEast_19_loc37_20140721_EK000006"	0	"http://www.chimpandsee.org/subjects/570d008b3fc33c0001be63a4/570d008b3fc33c0001be63a4.mp4"
"ACP000f784"	"TaiEast_19_loc37_20140721_EK000006"	15	"http://www.chimpandsee.org/subjects/570d008b3fc33c0001be63a5/570d008b3fc33c0001be63a5.mp4"
"ACP000f761"	"TaiEast_19_loc37_20140721_EK000009"	0	"http://www.chimpandsee.org/subjects/570d00863fc33c0001be635a/570d00863fc33c0001be635a.mp4"
"ACP000f721"	"TaiEast_19_loc37_20140721_EK000017"	0	"http://www.chimpandsee.org/subjects/570d007e3fc33c0001be62ca/570d007e3fc33c0001be62ca.mp4"
"ACP000f723"	"TaiEast_19_loc37_20140721_EK000017"	15	"http://www.chimpandsee.org/subjects/570d007e3fc33c0001be62cc/570d007e3fc33c0001be62cc.mp4"
"ACP000f725"	"TaiEast_19_loc37_20140721_EK000017"	30	"http://www.chimpandsee.org/subjects/570d007e3fc33c0001be62ce/570d007e3fc33c0001be62ce.mp4"
"ACP000f726"	"TaiEast_19_loc37_20140721_EK000017"	45	"http://www.chimpandsee.org/subjects/570d007e3fc33c0001be62cf/570d007e3fc33c0001be62cf.mp4"
"ACP000f6xz"	"TaiEast_19_loc37_20140721_EK000023"	0	"http://www.chimpandsee.org/subjects/570d00763fc33c0001be6238/570d00763fc33c0001be6238.mp4"
"ACP000f6y0"	"TaiEast_19_loc37_20140721_EK000023"	15	"http://www.chimpandsee.org/subjects/570d00763fc33c0001be6239/570d00763fc33c0001be6239.mp4"
"ACP000f76c"	"TaiEast_19_loc37_20140721_EK000025"	15	"http://www.chimpandsee.org/subjects/570d00873fc33c0001be6365/570d00873fc33c0001be6365.mp4"
"ACP000f76d"	"TaiEast_19_loc37_20140721_EK000025"	30	"http://www.chimpandsee.org/subjects/570d00873fc33c0001be6366/570d00873fc33c0001be6366.mp4"
"ACP000f76e"	"TaiEast_19_loc37_20140721_EK000025"	45	"http://www.chimpandsee.org/subjects/570d00873fc33c0001be6367/570d00873fc33c0001be6367.mp4"
"ACP000f77k"	"TaiEast_19_loc37_20140721_EK000026"	0	"http://www.chimpandsee.org/subjects/570d008a3fc33c0001be6391/570d008a3fc33c0001be6391.mp4"
"ACP000f6yb"	"TaiEast_19_loc37_20140721_EK000027"	0	"http://www.chimpandsee.org/subjects/570d00773fc33c0001be6244/570d00773fc33c0001be6244.mp4"
"ACP000f78h"	"TaiEast_19_loc37_20140721_EK000028"	0	"http://www.chimpandsee.org/subjects/570d008c3fc33c0001be63b2/570d008c3fc33c0001be63b2.mp4"
"ACP000f78l"	"TaiEast_19_loc37_20140721_EK000028"	30	"http://www.chimpandsee.org/subjects/570d008c3fc33c0001be63b6/570d008c3fc33c0001be63b6.mp4"
"ACP000f78o"	"TaiEast_19_loc37_20140721_EK000028"	45	"http://www.chimpandsee.org/subjects/570d008c3fc33c0001be63b9/570d008c3fc33c0001be63b9.mp4"
"ACP000f72v"	"TaiEast_19_loc37_20140721_EK000029"	0	"http://www.chimpandsee.org/subjects/570d00803fc33c0001be62e8/570d00803fc33c0001be62e8.mp4"
"ACP000f72w"	"TaiEast_19_loc37_20140721_EK000029"	15	"http://www.chimpandsee.org/subjects/570d00803fc33c0001be62e9/570d00803fc33c0001be62e9.mp4"
"ACP000f6y3"	"TaiEast_19_loc37_20140721_EK000031"	0	"http://www.chimpandsee.org/subjects/570d00763fc33c0001be623c/570d00763fc33c0001be623c.mp4"
"ACP000f6y4"	"TaiEast_19_loc37_20140721_EK000031"	15	"http://www.chimpandsee.org/subjects/570d00763fc33c0001be623d/570d00763fc33c0001be623d.mp4"
"ACP000f6y6"	"TaiEast_19_loc37_20140721_EK000031"	30	"http://www.chimpandsee.org/subjects/570d00763fc33c0001be623f/570d00763fc33c0001be623f.mp4"
"ACP000f6y8"	"TaiEast_19_loc37_20140721_EK000031"	45	"http://www.chimpandsee.org/subjects/570d00763fc33c0001be6241/570d00763fc33c0001be6241.mp4"
"ACP000f6xr"	"TaiEast_19_loc37_20140721_EK000033"	0	"http://www.chimpandsee.org/subjects/570d00753fc33c0001be6230/570d00753fc33c0001be6230.mp4"
"ACP000f6xs"	"TaiEast_19_loc37_20140721_EK000033"	15	"http://www.chimpandsee.org/subjects/570d00753fc33c0001be6231/570d00753fc33c0001be6231.mp4"
"ACP000f6xu"	"TaiEast_19_loc37_20140721_EK000033"	45	"http://www.chimpandsee.org/subjects/570d00753fc33c0001be6233/570d00753fc33c0001be6233.mp4"
"ACP000f6yz"	"TaiEast_19_loc37_20140721_EK000034"	0	"http://www.chimpandsee.org/subjects/570d00783fc33c0001be625c/570d00783fc33c0001be625c.mp4"
"ACP000f6z1"	"TaiEast_19_loc37_20140721_EK000034"	15	"http://www.chimpandsee.org/subjects/570d00783fc33c0001be625e/570d00783fc33c0001be625e.mp4"
"ACP000f6z3"	"TaiEast_19_loc37_20140721_EK000034"	30	"http://www.chimpandsee.org/subjects/570d00783fc33c0001be6260/570d00783fc33c0001be6260.mp4"
"ACP000f6z5"	"TaiEast_19_loc37_20140721_EK000034"	45	"http://www.chimpandsee.org/subjects/570d00783fc33c0001be6262/570d00783fc33c0001be6262.mp4"
"ACP000f6zn"	"TaiEast_19_loc37_20140721_EK000035"	0	"http://www.chimpandsee.org/subjects/570d00793fc33c0001be6274/570d00793fc33c0001be6274.mp4"
"ACP000f6zo"	"TaiEast_19_loc37_20140721_EK000035"	15	"http://www.chimpandsee.org/subjects/570d00793fc33c0001be6275/570d00793fc33c0001be6275.mp4"
"ACP000f6zp"	"TaiEast_19_loc37_20140721_EK000035"	30	"http://www.chimpandsee.org/subjects/570d00793fc33c0001be6276/570d00793fc33c0001be6276.mp4"
"ACP000f6zq"	"TaiEast_19_loc37_20140721_EK000035"	45	"http://www.chimpandsee.org/subjects/570d00793fc33c0001be6277/570d00793fc33c0001be6277.mp4"
"ACP000f6yj"	"TaiEast_19_loc37_20140721_EK000036"	0	"http://www.chimpandsee.org/subjects/570d00773fc33c0001be624c/570d00773fc33c0001be624c.mp4"
"ACP000f6yl"	"TaiEast_19_loc37_20140721_EK000036"	15	"http://www.chimpandsee.org/subjects/570d00773fc33c0001be624e/570d00773fc33c0001be624e.mp4"
"ACP000f6yn"	"TaiEast_19_loc37_20140721_EK000036"	30	"http://www.chimpandsee.org/subjects/570d00773fc33c0001be6250/570d00773fc33c0001be6250.mp4"
"ACP000f6yp"	"TaiEast_19_loc37_20140721_EK000036"	45	"http://www.chimpandsee.org/subjects/570d00773fc33c0001be6252/570d00773fc33c0001be6252.mp4"
"ACP000f75c"	"TaiEast_19_loc37_20140721_EK000040"	15	"http://www.chimpandsee.org/subjects/570d00853fc33c0001be6341/570d00853fc33c0001be6341.mp4"
"ACP000f75d"	"TaiEast_19_loc37_20140721_EK000040"	30	"http://www.chimpandsee.org/subjects/570d00853fc33c0001be6342/570d00853fc33c0001be6342.mp4"
"ACP000f77s"	"TaiEast_19_loc37_20140721_EK000042"	15	"http://www.chimpandsee.org/subjects/570d008a3fc33c0001be6399/570d008a3fc33c0001be6399.mp4"
